outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Clementi City,Jerome Teo,5,"I've been a member at Clementi AF for close to 1 year now. It's a great place with good vibes and has diverse range of equipments that meet my needs. A special shoutout to Trainer Sean, who has been a great help in getting over my fear with certain workouts and in achieving my fitness goals while always being mindful of my condition/injury. I have also gained valuable insights and perspectives from his knowledge sharing on training & diet. From my experience of benefitting from Sean's personalized program, I would highly recommend him to anyone who plans to collaborate with a PT regardless of their goals.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNubXBTa3Z3RRAB
Anytime Fitness Clementi City,Kay,5,"I am a regular in Clementi Anytime fitness since 2020 till date. Gym is equipped with large variety of exercise machine to target every muscle groups. It also includes 3 squats/bench press racks, a smith machine and a dedicated deadlift platform to cater peak crowd. The gym has 4 washrooms with shower facilities, which is very handy for people who workout in the morning and head to work/school from gym.

The most valuable aspect I had from Clementi AF was Sean Lim’s absolute professional personal training/coaching. I met Sean in late 2020, after a slip-disc injury. Sean encouraged focusing on overall strength rather than giving up. And we set goal to improve muscle strength and overall aesthetics.

Sean’s Approach:

1. Form Correction
* Prioritized proper form over quick progression
* Addressed pre-existing bad habits in exercises
* Resolved strength imbalances through altered routines

2. Progress Management
* Set realistic, achievable targets for both body weight/body fat as well as for exercise weight
* Monitored achievements
* Helped break through plateaus
* Built my confidence and self-belief

3. Adaptability
* Modified routines around injuries/sickness, or during busy periods at work
* Provided sports therapy when needed
* Created enjoyable, varied workouts

4. Nutrition Guidance
* Identified and permanently eliminated some unhealthy calorie sources, and replaced some others with cleaner ones
* Introduced concepts of macros, cutting, and bulking and helped me master them
* Guided on meal preparation, even if I have busy schedules with work

Key Achievements
1. Significant strength improvements:
* Barbell bench press: 60kg → 85kg (6 reps)
* Barbell squats: 70kg → 105kg (5 reps)
* Conventional deadlifts: 80kg → 140kg (5 reps)
2. Reached sub-10% body fat",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNuMzdLMmdBRRAB
Anytime Fitness Clementi City,Yihao Poh,5,"Visited this gym for about a month plus now. The equipment there are well equipped and well maintained. Not really crowded, love the atmosphere and environment. A great place to workout 👍
Encountered an issue today with the staff in the evening, but she was very friendly and professional. Instead of chasing us out, she explained to us patiently as she knew my friend and I didn't know about the rules in the gym. She also told us that if we ever need help we can approach them, as they have professional trainers who is experienced and well educated on fitness.
Really appreciate the professionality and friendliness 👍",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUQyNV8zMkZnEAE
Anytime Fitness Clementi City,Michelle Elzira,2,"I've been to numerous Anytime Fitness outlets. Despite small sizes and all, the centres are generally functional.

Imagine my shock when I came to this centre, and realise that most of the lockers are  non-functional. The lockers come with latches for the lock .. but out of the many lockers, I counted about 5 with latches, and the rest without. What's the point of having lockers if I cannot lock my valuables?

The toilets are not the cleanest, and I think it can be much better. I believe much can be done to improve this outlet, in spite of its age.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUN0aHFlMkxnEAE
Anytime Fitness Clementi City,shaun tan,5,"Theres this PT there, Sean, very friendly, helpful. Even though im not his client, he helps me with my form, guides me in my workout, spots me and also gives me tips on dieting and etc. Best staff! Unlike some others whom only focus on ego lifting.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNubEk3Q0VREAE
Anytime Fitness Clementi City,Marie,5,"Been here for over 5 years, great vibes. Personal trainer Sean is the best 🤩🤩 …",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNuNU95U0V3EAE
Anytime Fitness Clementi City,Chris Koh,1,Blatantly showing the $60 tailgate fee that got your sister outlet AF Bugis in trouble. Is it the responsibility of the member to enforce this? Why not hire a security guard?,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUNaLXAzSVB3EAE
Anytime Fitness Clementi City,甘振洋,5,Great place friendly people and a lot of equipments!,4 weeks ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT21Zd2RrMTNkRkI0Wkc5TllXWlZja2hhWjFCQmFYYxAB
Anytime Fitness Clementi City,Natalie Tay,3,"With this gym, you can really exercise anytime. The staff is great, friendly, and the people are, too.

As a gym, the facility is small but you can pretty much do anything there. It tends to get very crowded probably due to the cheaper fees. The restrooms are unlike typical larger gyms and while sufficient, can be quite underwhelming.

Five stars for price and convenience, minus two for small and crowded space, and loud music.",4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUNHeE9qbmRnEAE
Anytime Fitness Clementi City,Godwin Koh,5,"Look no further if you are into a gym that is inclusive and not intimidating at all. So many friendly people coming from a wide range of background. From old to young. From experienced to the ""newbie"".

The gym is also quite big, with an open space that is frequently used to hold classes (If you are into this sort of perks).

Its also one of the few rare gym that offers an entire bathroom suite for us to shower instead of cubicles. It makes the whole place even more cosy.

If you are into the connection with the staff, fret not, look out for Elene! She gave a very well tailored explanation when i was signing up, very understanding to my situation as a student and was able to wait for my decision without being intrusive.

From what i can see,  the PTs are very engaging and they would often put in the extra effort to make sure their client pushes to their hardest.

All good times with minimal fuss.",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURPM3AtMElnEAE
