outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Bukit Timah,Michael,1,"I’ve always appreciated how Anytime Fitness promotes itself as being a part of the community. However, I’m deeply disappointed with the branch at Bukit Timah Shopping Centre. It seems that the business owners here are more focused on profits than truly caring for the community they’re part of.

The poorly waterproofed toilets have caused significant damage to tenants downstairs, with water leaks and even ceilings falling. This isn’t just an inconvenience; it’s a serious issue affecting the livelihoods of other businesses.

As a brand that prides itself on community, I urge you to take responsibility and fix this problem promptly. Please show that you care for the people and businesses around you, not just your own bottom line.",10 months ago,January 2025,ChZDSUhNMG9nS0VJQ0FnSUR2dDhIYUR3EAE
Anytime Fitness Bukit Timah,Dev Kumar,3,"Definitely has all the fan favorite machines in the house like hack squat, low row  stair master , hyperextension etc but extremely poor wifi reception even when the gym is empty and the machines are very worn out and rusty. Wish they could do a luxurious Refresh because beauty world is meant to represent upper class and also there’s many celebrities and influencers that come here. Very tight space at the dumbbell area as well. Shower facilities are great but there should be one dedicated DRY changing room. There should be more CCTV cameras to cover every area of the gym very clearly cause I know there isn’t one monitoring the charging point which is the most high risk area.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNYb2RERDZnRRAB
Anytime Fitness Bukit Timah,Jin Kahn Lee,1,"I recently returned to Singapore for a duration and was looking for a fitness solution nearby. As a first time customer, this has to be one of the worst experiences I’ve had dealing with appalling and unprofessional service.

After submitting a query on pricing and membership, I was informed via email that a member of staff would contact me shortly after. I never received the call back, failing which I attempted to contact the number that was provided. After numerous failed attempts and rejected calls, I decided to head down in person to make the inquiry, only to be turned away at the entrance by a staff member who was rude and irritable.

Needless to say, I wouldn’t recommend anyone wasting their time and money on a subpar business that doesn’t seem interested in treating new customers with respect or sincerity.",9 months ago,February 2025,ChdDSUhNMG9nS0VJQ0FnSUNfN2NyajJBRRAB
Anytime Fitness Bukit Timah,Linda Lee,5,"I enjoyed the various sessions almost daiily because  it instilled in me discipline to workout . My energy level has improved and I felt healthier and stronger.  This has also impacted and improved my daily life as I could perform more chores without difficulties
I hope the gym will continue to support these daily sessions as it encourages many people to stay healthy and fit.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUM3dUpPVWdBRRAB
Anytime Fitness Bukit Timah,Sze Chuan Tan,2,"Decent gym in terms of size and availability of equipment.

Reviews about its run-downness is true, I didn't really mind so long things are working properly. I would have given a 4-star but...

I have to knock away 2 stars because of some safety issues. One very big minus point is the wear and tear that can potentially cause injury to users. For example, I tried using a wrist strap to a cable machine and it came off while I was pulling heavy weight. Then I realised the velcro was so worn out that it couldn't be secured properly.

Another minus point is having the power racks with the pull-up bars just directly below the beams of light. Tried to do pull-ups and a beam hit my head because I didn't expect an obstruction in the way.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNYeWF1dDdRRRAB
Anytime Fitness Bukit Timah,Daniel Cheong,4,Good and friendly service from staff. Gym is nicely equipped and convenient location. Just signed up so looking forward to use it.,9 months ago,February 2025,ChdDSUhNMG9nS0VJQ0FnSUNfdjlqVjBBRRAB
Anytime Fitness Bukit Timah,Shakir Ahmed,1,"I was interested in a monthly membership. The fee was high but was still worth due to 24hr access. However, the registration fee is very high as well as a stupid key fob fee. I couldn't understand at this day and age, why the key fob fee isn't made to be paid as a deposit refundable upon membership termination and returning the key. It's such a stupid business decision.

What am I going to do with the key fob after I end membership? Hang it on my wall as a precious item, sell it or play with it? It's a complete waste of resources and disregard towards sustainability.

There are plenty of gyms around as good as AF or better in terms of equipment but with sensible pricing, so I think they're shooting themselves in the foot.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUREczdtQlFnEAE
Anytime Fitness Bukit Timah,Marcus Yap,5,"Although showing abit of age, this gym is comprehensive with friendly and helpful staff and fellow patrons.
One observation to note is the marked increase in patrons within the past year(nearly 2-3 times) due to new developments in the area. Furthermore, with up and coming condos in the vincinity expected to TOP within the year and next alone adding a further ~1200units in the area, this outlet is going to get really crowded in the near future. Franchise owner gonna huat big time.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQ3MW9HZmNnEAE
Anytime Fitness Bukit Timah,Khor Le Yi,5,"I come here for classes every week! They have the best variety of classes to choose from. Highly recommend the TRX, HIIT, Pilates, Yoga classes, all of which I sign up for every week.

The community is great and the class instructors push me to improve every time. When I first joined, I could barely do a push-up! Now it's much easier than before.

I highly encourage anyone who's looking to get regular exercises to join. These are exercises that I'll never do if I were exercising alone.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNiaXBmQ0pBEAE
Anytime Fitness Bukit Timah,Cassie Zhuang,1,"The place and the facilities are very old and worse than activesg gyms and other AF outlets at cc. They enforce a very strict dress code when working out there without clear notices posted in the gym. I was warned by a trainer (he called himself Golden) from the gym who didn’t show clear identification at first, but only told the name aft was asked, and he tried to educate me with common sense and said the requirements abt the dress code was stated in the contract). I can’t believe this is their service standard which is worse than other branches. Actually I feel it doesn’t make sense that they allow people wearing flip flops but only block people wearing cotton shorts. To be honest, the experience there is not even worth one star.",2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUM1NXYzSTJnRRAB
Anytime Fitness Bukit Timah,Pam Sekhon,5,"Nice gym.  Everyone is helpful.
Brought my daughter down to join was assisted by friendly Jennifer. She was helpful and very patient in explaining the details of the membership.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURMMjZyYVJREAE
Anytime Fitness Bukit Timah,United we are,5,"Had stopped training for a very Long time for various reasons. Early January this year decided to give it a shot again. Since then have always enjoyed my workouts, always enjoyed the warm welcome from the staff. One of the few gyms I have been to where staff is More than happy to help with lifts. This place has come to feel like a family. Without hesitation you should definitely come and workout here. Go AFBT!!!!!!!",6 years ago,November 2019,ChZDSUhNMG9nS0VJQ0FnSUMwb3NuNEp3EAE
Anytime Fitness Bukit Timah,Hasif Styles,5,Very friendly and accommodating staffs. The gym looks pretty spacious to perform my workouts in well equipped with toilets for comfort.,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNyN1lfSDRnRRAB
Anytime Fitness Bukit Timah,Sahaf Ibrahim,3,"Slightly larger than your average anytime fitness gyms, but not the best I've been to (Yishun holds that honor). There is only one deadlift station but they have a kicking bag and a generous stretching area",Edited 10 months ago,January 2025,ChZDSUhNMG9nS0VJQ0FnSURwNE1Ed0x3EAE
Anytime Fitness Bukit Timah,JUN YI,5,"Great and wonderful gym , could complete my workout routine without any problems everytime i visit this place",7 months ago,April 2025,ChdDSUhNMG9nS0VJQ0FnTURRbTVyRXJnRRAB
Anytime Fitness Bukit Timah,Eliora Cen,5,i like the space bc it’s spacious and well equipped! i really appreciate that the space has been revamping slowly and the equipment are so much easier to operate now. it's really clean now too and i really really enjoy working out here :-),Edited a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUR4X3BDc0NnEAE
Anytime Fitness Bukit Timah,K Daron,5,"One of the best anytime fitness gym in Singapore. Best staff 👍🏻

They have all the basic equipment and weights which includes two power rack and one deadlift platform. It is usually crowded at night but it has a great ""private"" atmosphere in the afternoon.",7 years ago,November 2018,ChZDSUhNMG9nS0VJQ0FnSURnNnVDd1lBEAE
Anytime Fitness Bukit Timah,Jt,1,"Been to quite a few anytime fitness branches and this is the worst smelling one (it’s a mix of extremely strong cologne/ deodorant and sweat smell) - you can smell it before even entering the gym and once you go in, you will soak up and reek of the smell and it lingers after showering at times.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNiLUxtWE5nEAE
