outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Buona Vista,Jay Yau,5,Thank you for the 5 star rating! Glad you enjoyed working out here :),a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURIc3BtUHVBRRAB
Anytime Fitness Buona Vista,Josh Li,5,Thank you Josh Li for the compliments! Glad you enjoy working out here 😊 …,Edited a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNUZ3RuZUpnEAE
Anytime Fitness Buona Vista,Leanne T,5,Thank you for the 5 star rating! Glad you enjoyed working out here :),a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURIc3FHMzFRRRAB
Anytime Fitness Buona Vista,Josiah W,5,"Hello Josiah W, thank you for the compliments, glad you enjoy working out here!",Edited a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURINExQSHdRRRAB
Anytime Fitness Buona Vista,Edgar Angelo Duro,5,Thank you for the 5 star rating! Glad you enjoyed working out here :),a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURIaElMb1hnEAE
Anytime Fitness Buona Vista,Deyang Tan,4,"Hello Deyang Tan, thank you for the compliments, glad you enjoy working out here!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURIa0txRmdnRRAB
Anytime Fitness Buona Vista,Siew Jia Yi,5,"Hello Siew Jia Yi, thank you for the compliments, glad you enjoy working out here!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURIa1BMZTBRRRAB
Anytime Fitness Buona Vista,sam ong,5,"Hello sam ong, thank you for the compliments, glad you enjoy working out here!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURIa0xLN0lREAE
Anytime Fitness Buona Vista,Wong Timothy,5,"Hello Wong Timothy, thank you for the compliments, glad you enjoy working out here!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURIa0pLWEZBEAE
Anytime Fitness Buona Vista,Anand Menon,5,"Hello Anand Menon, thank you for the compliments, glad you enjoy working out here!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURIa01LMGx3RRAB
Anytime Fitness Buona Vista,Adam Koh,5,"Hello Adam Koh, thank you for the compliments, glad you enjoy working out here!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURIa1B5QWxnRRAB
