outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Geylang Bahru,Baljeet Singh,5,Hanz is a very helpful and all staff are very good and very nice and decent service provided.,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUM1anQyZGxnRRAB
Anytime Fitness Geylang Bahru,AnarchyAndChaos IsNaise,5,Asif - awesome staff and informed me well of the services here,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUN6cXEtOGFnEAE
Anytime Fitness Geylang Bahru,Aaron,5,Great service and clear explanation from Anisah. Good gym!,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNselltZ1JREAE
Anytime Fitness Geylang Bahru,Shah,5,Gym is clean and bright. Machine is well maintained and trainers are nice 👍 …,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNKMklHN253RRAB
Anytime Fitness Geylang Bahru,Gurpreet Gill,5,Hanz provided great service and gym is in great condition,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNydlpiTjhnRRAB
Anytime Fitness Geylang Bahru,Arjunan Elangovan,5,Great service from Hanz when signing up. Thank you!,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQxbVlqWHh3RRAB
Anytime Fitness Geylang Bahru,Fingerboard IsAwesome,5,Smooth sign up. Joshua is very friendly will recommend 👍 …,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNwOE5yNzRnRRAB
Anytime Fitness Geylang Bahru,Aaron Chu,5,Gym is newly equipped and has all the necessary weightlifting equipment. The place is also nicely renovated,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUNHOXJDcTFBRRAB
Anytime Fitness Geylang Bahru,Yankai Heng,5,"Very well maintained gym, good vibes",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNyNHVxdmxBRRAB
Anytime Fitness Geylang Bahru,SIVA BALAN,5,It's great place to workout and most convenient near to me!!!,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURKbExLTkVnEAE
Anytime Fitness Geylang Bahru,Zhi Ai Chia,5,"Lovely sign up process, thanks Firas",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNUblo2bTFBRRAB
Anytime Fitness Geylang Bahru,raccoon Danny,5,The well-equipped gym is close to home and the environment is very good💪🏻 …,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNKX1BybTl3RRAB
Anytime Fitness Geylang Bahru,YAGNESHVAR KATHIRAVAN,5,Hanz staff is very polite must look for any queries in the gym,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURad2N1UWNBEAE
Anytime Fitness Geylang Bahru,JAMES CHOW,5,"Asif very good, good courteousy, warm welcome",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUR6MWZqM2NREAE
Anytime Fitness Geylang Bahru,Do U Kno Da Wae,5,Hakim is nice friendly and helpful,9 months ago,February 2025,ChdDSUhNMG9nS0VJQ0FnTURBN09UejNBRRAB
Anytime Fitness Geylang Bahru,Jason Lee,5,Easy membership registration and friendly staff,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNYMEozWkxnEAE
Anytime Fitness Geylang Bahru,Tsai Cheng You,5,Friendly staffs and pretty cosy place considering it small space.,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURWNzdDY29BRRAB
Anytime Fitness Geylang Bahru,Mridu Malhotra,5,The gym is clean with all sorts of equipments you’d need. The staff is friendly too!,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURSbXBhUmNREAE
Anytime Fitness Geylang Bahru,JiaXin Lee,5,Professional service. Good environment.,10 months ago,January 2025,ChZDSUhNMG9nS0VJQ0FnSUNmbDR1U053EAE
Anytime Fitness Geylang Bahru,Muhammed Muzzamil,5,"Great strategic location!
Waiting to unlock the full potential of the gym",2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNKdmMtVThBRRAB
Anytime Fitness Geylang Bahru,Hazwan Sinwan,5,"gym staff very friendly, gym is very clean and equipment are well maintain",4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUNHNklhRkpREAE
Anytime Fitness Geylang Bahru,Jegatheswaran Armugam,5,Dealt with Anisha from geylang bahru anytime fitness. Quite helpful and very knowledgeable,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUN4NVotcFJ3EAE
Anytime Fitness Geylang Bahru,Michael Choa,5,The staff Nayli is nice =),10 months ago,January 2025,ChdDSUhNMG9nS0VJQ0FnSUR2OHFhVXRnRRAB
Anytime Fitness Geylang Bahru,Navin,5,"Sufficient equipment, good music and atmosphere. Eveything else is all you.",2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUNKMDdIOWZREAE
Anytime Fitness Geylang Bahru,Indra Ronnie,5,"Hanz, staff that attended to me was friendly and helpful.",2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSURadWVLcWxRRRAB
Anytime Fitness Geylang Bahru,Hemanth Rai,5,Swift and efficient sign up process by Asif👍👌 …,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURUdl9iYTZBRRAB
