outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Ang Mo Kio South,Kieran Choo,5,"nice friendly staff , really welcoming",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUMxN3JpM1d3EAE
Anytime Fitness Ang Mo Kio South,Daryl Chia,5,Nice facility and friendly staff,a year ago,November 2024,ChRDSUhNMG9nS0VJQ0FnSUNiOGZNTxAB
Anytime Fitness Ang Mo Kio South,Ricky Soh,5,Clean place and functional equipments,6 months ago,May 2025,ChdDSUhNMG9nS0VJQ0FnTURvOHNpcnFnRRAB
Anytime Fitness Ang Mo Kio South,Hayden Ong,5,Great,4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT2tkTk9GOTFRVTFQY1VKUFdGVmtWMnBSUVUxb1JrRRAB
Anytime Fitness Ang Mo Kio South,muhd hakim,5,Vibeyyy environment to gymm in and friendly stafff,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURWaGJ1dkxREAE
Anytime Fitness Ang Mo Kio South,perry tan,5,great very good nice,8 months ago,March 2025,ChdDSUhNMG9nS0VJQ0FnTURnejVLX3BBRRAB
Anytime Fitness Ang Mo Kio South,Clovis Vxc,4,Good place and friendly staff,10 months ago,January 2025,ChZDSUhNMG9nS0VJQ0FnSUNmNTcyRVN3EAE
Anytime Fitness Ang Mo Kio South,Wan Ling Tok,5,Friendly staff and clean space to sweat it out!,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURyMlBybnh3RRAB
Anytime Fitness Ang Mo Kio South,KangWei kw,5,Comfortable environment & good services,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURYaTZERzFRRRAB
Anytime Fitness Ang Mo Kio South,SiZhan Lai,5,Clean environment and helpful staff.,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURyOEtMUHNnRRAB
Anytime Fitness Ang Mo Kio South,Razak Mohamad,5,Friendly Staff and great environment,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURibXFISlpnEAE
Anytime Fitness Ang Mo Kio South,Eddy Teo,5,The staff are friendly and easy to talk with.,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUREbGNfZ3JRRRAB
Anytime Fitness Ang Mo Kio South,eunice chiong,5,kaiting provides v good service 10/10,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQxamVIbVl3EAE
Anytime Fitness Ang Mo Kio South,Reine Yap,5,"Clean, equipment well maintained",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUM3eDZ5dE9nEAE
Anytime Fitness Ang Mo Kio South,Xablur,5,Good staff and equipments,9 months ago,February 2025,ChZDSUhNMG9nS0VJQ0FnTUNBcUxYWkhBEAE
Anytime Fitness Ang Mo Kio South,wazir ali,5,Aezri and Megan were exceptionally helpful,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUREMVlPS25BRRAB
Anytime Fitness Ang Mo Kio South,Abdullah Abdul Samad,5,"great staff, equipment and location",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURWcGRUQ0ZBEAE
Anytime Fitness Ang Mo Kio South,TheChen Chia,5,Friendly staff,3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT2kxcVNtZFFaSFZWT0c5VGVEVlZWWEJTVFRSMVJHYxAB
Anytime Fitness Ang Mo Kio South,2024 PHAM MINH TUAN,5,cool staff,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURuNHZXOUVBEAE
Anytime Fitness Ang Mo Kio South,chervelle,5,Good 🙏🏼 responsive and helpful staff …,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURyc3FDemZBEAE
Anytime Fitness Ang Mo Kio South,Daryl Tan,5,love the eleiko bars,8 months ago,March 2025,ChdDSUhNMG9nS0VJQ0FnTURnbjRucGpnRRAB
Anytime Fitness Ang Mo Kio South,Hnin Thazin Naing,5,Well equipped and convenient,10 months ago,January 2025,ChZDSUhNMG9nS0VJQ0FnSUR2OS16ckV3EAE
Anytime Fitness Ang Mo Kio South,Rayner Rayner,5,Staff are kind and very helpful.,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURqLWZDek1nEAE
Anytime Fitness Ang Mo Kio South,Rong Jun Liu,5,The staff are very friendly towards me:),a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUMxOV9fbW5nRRAB
Anytime Fitness Ang Mo Kio South,Oht5u Mhjhjj,5,good equipment and nice lighting,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURqa1liZDdnRRAB
Anytime Fitness Ang Mo Kio South,Ainah Manap,5,The staff are friendly and helpful.,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNMMHRPRzRnRRAB
Anytime Fitness Ang Mo Kio South,Keng da,5,Very good,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURuX3R1TVNREAE
Anytime Fitness Ang Mo Kio South,Michael Dominic Ngo Le Ming,5,Very nice cosy environment,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNOeHVUeWRnEAE
Anytime Fitness Ang Mo Kio South,Pradish Nair,5,This is the most underrated AF in sg.,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURqamNiRU5REAE
Anytime Fitness Ang Mo Kio South,Roy Nizam,5,"nice ambience
nice equipment",11 months ago,December 2024,ChdDSUhNMG9nS0VJQ0FnSUQzdGNpQXpBRRAB
Anytime Fitness Ang Mo Kio South,Zack Chen,5,Very good. Very nice,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNiMFp5LW9BRRAB
Anytime Fitness Ang Mo Kio South,Quis Sullivan,5,yuda is very helpful and friendly.,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNOaE1TZFlnEAE
Anytime Fitness Ang Mo Kio South,jiji,5,Gym was cosy and pleasant,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURUNE52SG53RRAB
Anytime Fitness Ang Mo Kio South,TheDirtClap,5,"Clean, equipment well maintained",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURidmFXVkxREAE
Anytime Fitness Ang Mo Kio South,Vignesh Vick,4,Good service and clean gym,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURubVpTMk1nEAE
Anytime Fitness Ang Mo Kio South,Nicholas Lim,5,Pleasant and fast transaction,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURyMkxpU1N3EAE
Anytime Fitness Ang Mo Kio South,elly teng,5,aezri was helpful and nice to me,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUMxN2NxQV9RRRAB
Anytime Fitness Ang Mo Kio South,edvin ng,5,aston is very nice,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUM3eFppUlVBEAE
Anytime Fitness Ang Mo Kio South,Matthew Ng,5,Having a great time here,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNia2NyNkNBEAE
Anytime Fitness Ang Mo Kio South,Saw Zi Hao,5,Nice and clean environment,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNyOE5PZXJ3RRAB
Anytime Fitness Ang Mo Kio South,vimarsh kar,5,Very nice gym,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUMzOXFTRF9RRRAB
Anytime Fitness Ang Mo Kio South,Stephanie yong,5,nice and good service,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNiMFlINEVnEAE
Anytime Fitness Ang Mo Kio South,Millen Loo,5,Good ambience to get a workout in,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURqNHZqb1NREAE
Anytime Fitness Ang Mo Kio South,Rayz Kong,5,Nice and friendly staff,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNUOG92a1BBEAE
Anytime Fitness Ang Mo Kio South,Yong Rong Neow,5,Overall is good!,9 months ago,February 2025,ChdDSUhNMG9nS0VJQ0FnSURfblp2dmlRRRAB
Anytime Fitness Ang Mo Kio South,Jun Zhang Tong,5,"Clean, fresh smell",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUMxazZhZlBREAE
Anytime Fitness Ang Mo Kio South,Shaira Justine Yap,5,❤️,9 months ago,February 2025,ChZDSUhNMG9nS0VJQ0FnTURBMnQ3QU5BEAE
Anytime Fitness Ang Mo Kio South,Yumi!,5,good,8 months ago,March 2025,ChdDSUhNMG9nS0VJQ0FnTURnejVMc3pnRRAB
Anytime Fitness Ang Mo Kio South,shannon l,5,Kaiting was a great help !!!,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQxamM3NktnEAE
Anytime Fitness Ang Mo Kio South,Keith Oh,5,Nice workout place!,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQ3LTZxZHpBRRAB
Anytime Fitness Ang Mo Kio South,Rachel Tan,5,very new and clean,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURMeGNUd2ZBEAE
Anytime Fitness Ang Mo Kio South,Siva Kumar,5,Kaiting is very very good,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNOa3JYX2tnRRAB
Anytime Fitness Ang Mo Kio South,Muhammad Hafiz Roslan,5,Very spacious gym,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUN0N2Y3N2ZnEAE
Anytime Fitness Ang Mo Kio South,Yuki Lim,5,good staff 🩷 …,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQ3azlmOEhBEAE
Anytime Fitness Ang Mo Kio South,Nesh Hari,5,Great staff!,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURyOFAzbXNBRRAB
Anytime Fitness Ang Mo Kio South,yoohao,5,"solid gym, solid staff yuda🫶 …",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQxOVoyVnVnRRAB
Anytime Fitness Ang Mo Kio South,aston tan,5,Staff is friendly and helpful!!,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNUcUxTMTdnRRAB
Anytime Fitness Ang Mo Kio South,Charles Lion,5,Nice and clean gym,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURqamFqTE5BEAE
Anytime Fitness Ang Mo Kio South,Skexy Skexy,5,very sigma place,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUM3eGVQZ1dREAE
Anytime Fitness Ang Mo Kio South,Pyle The man,4,Environment is nice,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURMNjYySHRRRRAB
Anytime Fitness Ang Mo Kio South,Kai Jie Yeo,5,nice and cozy gym,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNiN082NmFREAE
