outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Jurong Summit,Linus Lee,5,"Anytime Fitness JTC Summit offers a fairly good range of equipment, making it a solid choice for fitness enthusiasts. However, the cardio section could benefit from a Precor stairclimber, and the weightlifting area would be enhanced with 1–2 additional benches. More disinfectant wipes would also improve hygiene practices. Members should be mindful of gym etiquette, particularly avoiding extended use of the squat cages to ensure fair access. Despite these minor areas for improvement, the gym provides a clean, well-maintained space with versatile options for various workouts. Overall, a 5-star facility with room to grow even better.",9 months ago,February 2025,ChdDSUhNMG9nS0VJQ0FnSUNfX3VyeG13RRAB
Anytime Fitness Jurong Summit,Lee ZHI YONG,5,"Pros:
- Great Equipments
- Large Gym
- Friendly and great management

Cons:
- Can get really crowded during peak hours

Overall, this is one of the better AF branches that i had been to. Definitely worth a visit if you are in the west.

It would be perfect if there are more attachments for tricep pushdown!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNuNmM3bktBEAE
Anytime Fitness Jurong Summit,Reuben Huang,5,"Absolutely amazing experience with incredible and friendly staff! I lost my AirPods at the gym, reached out to them, and they were able to locate and return them to me. 10/10 service. Thank you, Jurong Summit AF!",8 months ago,March 2025,ChdDSUhNMG9nS0VJQ0FnTUNRanV1SzhRRRAB
Anytime Fitness Jurong Summit,Ho Xiao Ying,5,"Nice gym, with great atmosphere and staffs. Certain equipments are really unique and cannot be found in other AFs. Extremely convenient for people working/studying in the west",9 months ago,February 2025,ChZDSUhNMG9nS0VJQ0FnSURfd09QVVl3EAE
Anytime Fitness Jurong Summit,V Lim,5,"One of the largest and better equipped gym. Park at basement snd take lift straight to gym. First time i see a weight machine for squats. However it does not have a single bicep or triceps machine. Do your arms with barbells, dumbbells and cable.",11 months ago,December 2024,ChZDSUhNMG9nS0VJQ0FnSUN2d0xTb1RBEAE
Anytime Fitness Jurong Summit,Matthew Tse,5,Facilities are well maintained! Staff are open to feedback and actively updating the gym to fit the members' needs! So far the best AF in the region and in SG!,9 months ago,February 2025,ChZDSUhNMG9nS0VJQ0FnTUNBMl95bkdBEAE
Anytime Fitness Jurong Summit,Michael Chang,5,"New, clean and spacious gym in Jurong East.
I like the fact that the gym has many power racks. Ample cardio machines, and other equipment. My personal favorites are the low row machine, and the plate-loaded flat bench near the dumbbell racks area.

Things to improve in my opinion:
1) Gym has many more spaces to fit in more equipment. Probably they can bring in hack squat machine, hip thrust machine, lateral raise machine perhaps?
2) Men's toilet needs to be maintained better as the cubicle and urinals are always stinky. (I am not sure about the ladies restroom). Setting up some dedicated changing rooms will be great as well.
3) The A/C in the gym are always inconsistent, some days are cold, some days it is just warm and stuffy (encountered a few times of my visits during peak hours, 5pm - 7.30pm).

Other than that, in general, I think this is a pretty decent gym :)",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQ5OGVTd1hREAE
Anytime Fitness Jurong Summit,William Tay,5,"It's a big and spacious gym with modern equipment, machines,  free weights and an area for warming/stretching. It's barely a month old so the equipment are obviously new and working well. Down the road, I hope the management can properly maintain all the equipment,  machines and others in order than members can continue to enjoy using them.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQxNmNDWEJnEAE
Anytime Fitness Jurong Summit,Thapelo M,5,"This is a nice AF branch, located at a convenient spot! The gym has a fresh feel to it and its very spacious with the right equipments.. i hope it stays like that for a long time.

I had the opportunity to do a session with the PT Kemar. He has a way of making one feel comfortable in that environment. I liked the fact that he was able to motivate me and push me past my limits. He is knowledgeable and was able to share some good tips on how to target the muscles in the most effective way. He also gives special attention to detail and makes sure the form stays correct while performing the exercise.
🔥💯",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUMxXzVqOS1RRRAB
Anytime Fitness Jurong Summit,Obatay Peter Paul,5,"INCREDIBLE GYM...good for beginners to elite lifters, every you need and want they have it 🫡 …",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUMxal9QREVBEAE
